date,low_vol_prob,high_vol_prob,state,open,high,low,close,volume,simple_ret,log_ret
2020-09-02,0.9986136040909609,0.001386395909003428,0,47.68,49.28,47.42,49.22,7305907,0.0412523799449966,0.0404242001577646
2020-09-03,0.9993764103530218,0.0006235896469189577,0,49.28,49.8,47.92,48.39,6726911,-0.0168630637952051,-0.0170068641576826
2020-09-04,0.9997265933369823,0.0002734066631269322,0,49.29,49.7,48.08,48.6,5326331,0.004339739615623,0.0043303501012208
2020-09-08,0.9998198977222978,0.00018010227759186558,0,47.69,48.415,47.435,47.93,4280766,-0.0137860082304527,-0.0138819177349082
2020-09-09,0.9998305199457621,0.0001694800541063332,0,48.57,49.88,48.5,49.23,4168293,0.0271228875443354,0.0267615805985692
2020-09-10,0.9998814537675063,0.00011854623236210639,0,49.3,49.75,48.66,48.7,4211309,-0.0107657932155188,-0.0108241636815649
2020-09-11,0.9998739258680243,0.0001260741320659776,0,49.21,50.42,49.04,49.85,6225695,0.0236139630390144,0.0233394663193032
2020-09-14,0.9998850352845845,0.00011496471533345651,0,50.07,50.51,49.695,50.09,5298909,0.0048144433299899,0.004802890961678
2020-09-15,0.9998177544534884,0.00018224554643436186,0,50.61,51.5601,50.39,51.07,4771657,0.0195647833898982,0.0193758532900271
2020-09-16,0.999696685752049,0.00030331424801899006,0,50.19,51.1,49.43,49.7,5864228,-0.0268259252007048,-0.0271923075569693
2020-09-17,0.9996047633609038,0.0003952366392999534,0,49.37,51.25,48.85,50.97,5253719,0.025553319919517,0.0252322912493672
2020-09-18,0.999481106874118,0.0005188931257360577,0,50.53,51.23,50.25,50.37,6271507,-0.0117716303708064,-0.0118414645943912
2020-09-21,0.9990402831684284,0.0009597168317043962,0,49.04,49.33,47.18,47.91,6468795,-0.0488385944014294,-0.0500715088625284
2020-09-22,0.9995940976423157,0.00040590235762266654,0,47.98,48.155,47.2,47.8,4181859,-0.0022959716134418,-0.0022986113976204
2020-09-23,0.9997492807010708,0.0002507192987386338,0,47.68,48.12,46.47,46.74,4017963,-0.022175732217573,-0.0224253103866982
2020-09-24,0.9998631897340101,0.00013681026595455912,0,46.67,46.99,45.69,46.41,4648682,-0.0070603337612324,-0.0070853758576276
2020-09-25,0.9998813307397451,0.00011866926040027751,0,45.77,46.4,45.63,46.04,4090217,-0.0079724197371255,-0.0080043693994025
2020-09-28,0.9998300037637275,0.00016999623619847943,0,46.5,48.28,46.5,47.48,3993125,0.0312771503040834,0.0307979858877853
2020-09-29,0.9998699864237273,0.00013001357609278494,0,47.23,47.78,46.26,46.57,2716855,-0.0191659646166806,-0.0193520127471813
2020-09-30,0.9998973184808566,0.00010268151927002034,0,47.19,48.12,46.6102,47.05,4663564,0.0103070646338843,0.0102543090371026
2020-10-01,0.9998739358734783,0.0001260641266188095,0,47.21,47.5,45.93,46.11,3407842,-0.0199787460148777,-0.0201810198127743
2020-10-02,0.9998473950960554,0.0001526049041609293,0,45.37,47.47,45.13,47.31,4559039,0.0260247234873129,0.0256918434244425
2020-10-05,0.9998539892476056,0.00014601075227493564,0,47.9,48.8832,47.7,48.58,3913406,0.0268442189811877,0.0264902339309695
