low_vol,high_vol
0.9990406930019411,0.0009593069981419273
0.9975928747419712,0.0024071252582408896
0.995357596887804,0.004642403112121958
0.9911178860484606,0.008882113951389508
0.9767325071789011,0.023267492820944265
0.9303674438478707,0.06963255615194625
0.8195234719780984,0.18047652802201117
0.44449741001570847,0.5555025899845178
0.39517813066622465,0.6048218693337344
0.2279496308140968,0.7720503691857783
0.00023544081648785005,0.9997645591834555
0.0006519639268891292,0.9993480360732536
0.0007834856636043909,0.9992165143365664
0.0013255058233731158,0.9986744941766031
0.0015961635688205187,0.9984038364310144
0.0012856332025755549,0.9987143667976461
1.2637991219935846e-07,0.9999998736202622
7.889147540286187e-09,0.999999992111043
6.814553340388399e-05,0.9999318544665399
4.009958783590255e-05,0.9999599004122668
4.6376744766809126e-21,1.0
9.335443434184129e-05,0.9999066455656683
0.00021323117148384013,0.9997867688285571
0.015363398581368419,0.9846366014186206
0.025676175926696337,0.9743238240731642
0.0341787505383199,0.9658212494615146
0.03673490325723157,0.9632650967427236
0.036534720558534524,0.9634652794415274
0.033853113563380235,0.966146886436784
0.02457161207871791,0.9754283879214819
3.742798254090368e-29,1.0
0.0021170728520282568,0.9978829271479699
0.002856863551942644,0.9971431364481027
0.0028115904855199854,0.9971884095146517
0.002260424736817922,0.9977395752630539
0.0006826828461459442,0.9993173171538664
0.00022767430845253462,0.9997723256917592
5.594493464622512e-13,0.9999999999995453
0.00024323362998062098,0.99975676637019
0.001524134252155447,0.9984758657476387
0.0017694435061649952,0.9982305564938347
0.0015447238514758102,0.9984552761487057
0.00033055629880291175,0.9996694437010466
0.0009956229682209538,0.9990043770319348
0.0010375742792846914,0.9989624257205275
0.0007312676376141438,0.9992687323625582
0.00052652824723539,0.9994734717528635
0.00039178759880781415,0.9996082124013835
4.2259291004624236e-08,0.9999999577407843
5.114057368711976e-06,0.9999948859425587
1.9109641728908756e-10,0.9999999998090061
3.6136175795285002e-06,0.9999963863826259
6.298502317164189e-05,0.9999370149767266
2.4082480866659074e-05,0.9999759175192091
0.00011093683320704943,0.999889063166697
3.01405295262576e-07,0.9999996985948655
0.0001395284230956432,0.9998604715767591
0.00028795416951682824,0.9997120458303357
0.0002163296618423314,0.9997836703382481
8.939910165681414e-06,0.9999910600899401
1.0025706464319275e-09,0.9999999989972821
1.712184259082994e-06,0.9999982878158441
5.367614324250978e-10,0.9999999994633981
9.453871691271759e-08,0.9999999054612134
8.787364161765955e-05,0.9999121263584497
2.251816948153856e-09,0.9999999977480911
0.00045963172901657633,0.999540368270794
0.0028030589466465916,0.9971969410535125
0.0036335463012729,0.9963664536985953
0.00351780776404207,0.9964821922359554
0.0027997332213914286,0.9972002667786248
0.0016161309505251774,0.9983838690493431
0.0034982613178914934,0.9965017386822699
0.004092814467090371,0.9959071855326997
0.005408440359231518,0.9945915596409491
0.005655071831903278,0.9943449281682145
0.005153423715615994,0.994846576284478
0.0034244671183827654,0.9965755328816278
0.0001251661016642893,0.9998748338985
0.00023077260330081617,0.9997692273966984
0.00025949497280807843,0.9997405050272983
0.0001100076368749756,0.9998899923629843
3.5252863677317697e-16,1.0
1.0719879531230424e-09,0.9999999989281605
4.666381687351181e-05,0.9999533361830226
8.906660492615779e-12,0.999999999990905
4.258473208478913e-06,0.9999957415265904
1.0479549900146957e-05,0.9999895204499581
4.7216369801014935e-11,0.9999999999527063
0.00028377819560229976,0.9997162218044181
0.001545811175276878,0.9984541888248389
0.0017959581043818281,0.9982040418957383
0.0019918419944765613,0.9980081580054786
0.0016297335437807075,0.9983702664563823
3.2938605118845113e-19,1.0
0.0014425740121980564,0.9985574259878093
0.0017556534213741622,0.9982443465784859
0.0015635571679348443,0.9984364428320814
0.00044349544088368803,0.9995565045591918
2.9981113104216032e-05,0.9999700188870223
0.0001019930015983404,0.9998980069983768
8.067354576090875e-05,0.9999193264544599
0.0001139828080375248,0.9998860171917974
1.1936616757637538e-06,0.9999988063384838
2.8941777569769866e-05,0.9999710582223987
1.4869208936913093e-08,0.9999999851306712
5.396469064462787e-09,0.9999999946035132
4.154255346127021e-09,0.999999995845883
8.520939785634422e-06,0.9999914790600233
7.572730548147832e-09,0.9999999924270924
9.542898173122619e-06,0.9999904571018895
4.053539938650648e-08,0.9999999594647314
7.135941224193051e-10,0.9999999992865014
1.5922370162758045e-06,0.9999984077629904
4.993456149478342e-06,0.9999950065436751
1.767897806272283e-08,0.9999999823212421
1.4584707909995979e-08,0.9999999854153431
8.100094302088682e-10,0.999999999190095
6.200134272754938e-05,0.9999379986574606
0.00010486771027776751,0.9998951322897642
3.7569203393581734e-05,0.9999624307965583
1.1914278302306018e-11,0.9999999999881766
3.297329068132444e-08,0.9999999670267249
8.123131347710871e-09,0.9999999918768481
6.36818041422015e-05,0.9999363181960317
5.319529332683596e-07,0.9999994680471496
9.373750022077141e-06,0.9999906262499333
9.490379965655675e-07,0.9999990509618284
1.4029834416613213e-06,0.999998597016731
5.8446360580933486e-15,1.0
6.024504252174251e-06,0.9999939754956843
1.227753199859711e-11,0.9999999999877218
0.00018644812781188472,0.9998135518721798
0.00023557474494766947,0.9997644252550747
4.013925744178291e-05,0.999959860742609
5.103349747155111e-06,0.9999948966504398
2.3146635011683687e-06,0.9999976853363891
2.2960530579086668e-05,0.9999770394695843
7.537454211713219e-05,0.9999246254578762
0.00013885179538023428,0.9998611482048317
1.0709377358467864e-07,0.9999998929060951
2.6700053546574616e-05,0.9999732999462357
9.417171362740858e-05,0.9999058282862389
0.0002573688116362193,0.9997426311882578
0.00027151670304112507,0.9997284832971326
1.029509467841113e-06,0.9999989704907263
6.8602194568653325e-06,0.999993139780484
3.623035979928396e-07,0.9999996376964847
9.45192317271893e-06,0.999990548076871
1.3259428339034542e-07,0.9999998674056857
0.0005059665876195902,0.9994940334124129
0.0005847153564927894,0.9994152846433654
0.00036972926610441363,0.9996302707340876
0.00040540310742116184,0.9995945968923647
7.868200232319729e-05,0.9999213179977582
5.535351252792833e-06,0.9999944646486661
9.70749141629012e-09,0.9999999902925083
4.108529699420354e-05,0.9999589147028147
4.1475494474811395e-09,0.9999999958522494
4.732547890455508e-05,0.9999526745212529
6.530580366898589e-05,0.9999346941965332
1.3128698746030444e-10,0.999999999868578
0.0008102680027507028,0.9991897319974672
0.0011800224220434518,0.9988199775778702
0.001137149822942035,0.9988628501768979
0.0009292661705779171,0.9990707338293152
1.2550770929838852e-08,0.999999987449428
0.003952490669106486,0.9960475093310277
0.007992921093671976,0.9920070789065455
0.00912055720229245,0.9908794427976568
0.008886461530837844,0.9911135384691397
0.007613615687381741,0.9923863843126122
0.0034494804073495144,0.9965505195927554
1.502698449484602e-06,0.9999984973016958
1.6473505982899332e-10,0.9999999998353815
4.4337147064674335e-05,0.9999556628529103
4.222027742800957e-05,0.9999577797225319
4.190873633960803e-06,0.9999958091263176
4.395152668597352e-05,0.9999560484734635
7.153862129795417e-12,0.999999999992724
0.0012888468590068313,0.998711153141104
0.0015564095343910342,0.9984435904655251
0.0012455052696160207,0.9987544947306113
9.716906858861723e-06,0.9999902830931272
4.765733783768536e-10,0.9999999995234248
0.00020386667000226423,0.999796133330026
0.00024334914685513118,0.9997566508533656
3.60292803059163e-06,0.9999963970718786
7.387709219526421e-07,0.9999992612290953
4.99027039168935e-08,0.9999999500973912
4.461327359316269e-05,0.9999553867262292
8.336639378999934e-07,0.9999991663361307
3.534880675890738e-14,1.0
9.621008402494498e-14,1.0
8.570845588305068e-05,0.9999142915441586
0.04573271973174336,0.9542672802684727
0.07945961257787974,0.9205403874220731
0.2046216145058596,0.7953783854941417
0.3323961762749122,0.6676038237251111
0.7474029638789383,0.25259703612102336
0.9071822141869554,0.09281778581311322
0.9543970821476188,0.045602917852192185
0.9818722192930469,0.018127780707047902
0.9927120094790232,0.007287990521167271
0.9961620678059696,0.003837932194218335
0.9971364813208183,0.002863518679065893
0.9989759665638942,0.0010240334359485005
0.999589658966747,0.00041034103342307214
0.9998322909148978,0.00016770908493940454
0.9998923199281081,0.00010768007184796329
0.9999455325783126,5.4467421911220207e-05
0.9999678847712163,3.211522891851877e-05
0.9999763951544287,2.3604845729770737e-05
0.9999766451295445,2.3354870642315035e-05
0.9999686006126717,3.13993873161244e-05
0.9999699220705807,3.007792945780889e-05
0.9999626770052893,3.7322994935705464e-05
0.9999544598678541,4.554013204416798e-05
0.9999701111788722,2.988882123415612e-05
0.9999776915588874,2.230844130779257e-05
0.9999805502970688,1.9449702940102986e-05
0.9999782155758989,2.178442396593039e-05
0.9999772644193188,2.2735580475941242e-05
0.9999796281701111,2.037182995116218e-05
0.9999757036421517,2.4296357655962683e-05
0.9999738331202275,2.616687971166836e-05
0.9999722622955952,2.7737704256730406e-05
0.9999775219887618,2.2478011249423323e-05
0.999973099230682,2.6900769194429966e-05
0.9999569247753128,4.307522482222074e-05
0.999973980620503,2.6019379630747363e-05
0.9999802671059758,1.973289412797819e-05
0.9999822268524999,1.7773147676474623e-05
0.999981617717612,1.8382282484826012e-05
0.999977473001751,2.2526998128592874e-05
0.9999660180909413,3.3981908995169844e-05
0.9999721640856293,2.783591443785826e-05
0.9999725002269347,2.7499773182093215e-05
0.9999605627672783,3.9437232910188805e-05
0.9999606497365566,3.9350263230661926e-05
0.9999309635116124,6.903648845103218e-05
0.9999066161007913,9.338389922686339e-05
0.9999546369979933,4.536300201750251e-05
0.9999736310558215,2.6368943969988516e-05
0.9999765620923473,2.3437907699607185e-05
0.9999801262052994,1.987379490670162e-05
0.9999814030435424,1.859695637026514e-05
0.9999803049870475,1.9695013013221357e-05
0.9999783366311067,2.1663369086902465e-05
0.9999695211915517,3.0478808258099733e-05
0.9999622893681798,3.771063200225506e-05
0.9999709338266858,2.9066173239611515e-05
0.9999637009176592,3.6299082279157716e-05
0.9999261553234519,7.384467655049505e-05
0.999833162371526,0.00016683762856891103
0.9998750108890397,0.0001249891107497199
0.999906799053592,9.320094624454118e-05
0.9999487379806803,5.1262019290928967e-05
0.999963752210845,3.624778919818418e-05
0.9999731096250173,2.6890374955535162e-05
0.9999756497827309,2.4350217222849092e-05
0.9999727609901186,2.723901003123673e-05
0.9999528705990499,4.712940107379072e-05
0.9999672480978269,3.27519021760428e-05
0.999974004451373,2.5995548765020754e-05
0.9999663948159266,3.3605184079178415e-05
0.999961012516145,3.898748386006642e-05
0.9999739328628158,2.606713740676225e-05
0.999972778962154,2.7221037638905755e-05
0.9999728603056038,2.713969453278173e-05
0.9999617684112068,3.8231588617627154e-05
0.9999572423408625,4.275765912354263e-05
0.9999160835260074,8.391647379188055e-05
0.9999212212274106,7.877877252202288e-05
0.9999569670850037,4.3032914777996256e-05
0.9999589730149471,4.1026985135366013e-05
0.9999718560206572,2.814397920049885e-05
0.9999783787625369,2.162123731489614e-05
0.9999799796417875,2.0020358207674715e-05
0.9999759899437138,2.4010056068085256e-05
0.9999766715579341,2.332844199724057e-05
0.9999683247120581,3.167528772091748e-05
0.9999714955617371,2.8504438145860203e-05
0.9999565780222629,4.342197783533501e-05
0.9999727908284631,2.720917170890947e-05
0.9999724624803055,2.7537519514904922e-05
0.9999557489636922,4.425103624756892e-05
0.9999476568844098,5.234311569729764e-05
0.9999689729540919,3.102704592253158e-05
0.9999778923253841,2.210767442729166e-05
0.9999796503281341,2.0349671744829074e-05
0.9999751829633098,2.4817036554845722e-05
0.9999565861941728,4.34138057455159e-05
0.9999708939487767,2.9106051381800486e-05
0.9999664240843019,3.3575915849754524e-05
0.9999697132764535,3.0286723504937867e-05
0.9999534201663953,4.657983338237887e-05
0.9999441734848302,5.5826514989109554e-05
0.9999670244436044,3.29755565638006e-05
0.9999737364366541,2.6263563201162098e-05
0.9999788564516817,2.114354833168735e-05
0.9999772138566569,2.2786143440822332e-05
0.9999793849866708,2.061501312593802e-05
0.9999773265482197,2.2673451617799233e-05
0.9999766317898426,2.3368210314414613e-05
0.9999713278438855,2.8672156183785285e-05
0.9999615479240392,3.84520760540821e-05
0.9999621168812985,3.788311885518866e-05
0.9999722814199195,2.7718580161064685e-05
0.9999752673123061,2.473268749121509e-05
0.9999656081083843,3.4391891439453216e-05
0.9999455472244724,5.44527754945194e-05
0.9998802285553996,0.00011977144463916452
0.9997001124341569,0.0002998875660681148
0.9997885387654302,0.00021146123458875196
0.9998352096892857,0.00016479031086627337
0.9998109558550629,0.00018904414472929948
0.9996234521499958,0.00037654785018227275
0.9997808406806817,0.00021915931940252165
0.999854035808755,0.00014596419136321293
0.999831372212835,0.00016862778703202852
0.9998802371741032,0.00011976282573668917
0.999874483118534,0.00012551688132468592
0.9997841471255599,0.00021585287426835893
0.9998914710011299,0.0001085289988654422
0.9999138466180236,8.61533820400149e-05
0.9999590874547051,4.091254537738472e-05
0.9999709629851483,2.9037015068424546e-05
0.9999773621814148,2.263781838082418e-05
0.9999752677920527,2.473220806701896e-05
0.999979597129235,2.0402870927288183e-05
0.9999820597394706,1.7940260455826175e-05
0.9999831795626438,1.682043717681821e-05
0.9999833240189058,1.6675981250994116e-05
0.9999825961617893,1.7403838020969654e-05
0.9999797713903366,2.022860958248362e-05
0.9999811506648524,1.8849335351450807e-05
0.9999783036680954,2.1696331832862763e-05
0.9999694808612392,3.0519138538990085e-05
0.999960391945459,3.9608054427826914e-05
0.9999561867610665,4.381323880003913e-05
0.9999618484673298,3.815153278045028e-05
0.9999645401747137,3.5459825356067136e-05
0.9999521208531473,4.7879146917564865e-05
0.9999714479806056,2.8552019450650404e-05
0.9999729343414682,2.7065658520759297e-05
0.9999589912050044,4.1008795188839876e-05
0.9999105813685129,8.941863162331835e-05
0.9999545690763746,4.543092361728986e-05
0.999964816514463,3.518348537571662e-05
0.9999766757092259,2.332429074484373e-05
0.9999803683020951,1.9631698003558472e-05
0.9999788045224526,2.1195477462314853e-05
0.9999752791859206,2.4720814144562673e-05
0.9999592656256288,4.073437449491804e-05
0.9999043989567746,9.560104319513452e-05
0.9999528079882948,4.719201153133756e-05
0.9999715162612467,2.8483738861024126e-05
0.9999779442550206,2.2055745156393368e-05
0.9999784968928923,2.1503107145682996e-05
0.9999793663201317,2.063367986301656e-05
0.99997853145886,2.1468541146154564e-05
0.999973406718978,2.659328124363111e-05
0.9999763832321442,2.3616768061949215e-05
0.9999782414400009,2.1758560223718755e-05
0.999976773905538,2.322609455295809e-05
0.9999656269310941,3.437306869994481e-05
0.9999747094135613,2.5290586620830193e-05
0.9999740076986393,2.5992301413236446e-05
0.9999581516147439,4.184838535345328e-05
0.999922173122792,7.782687699480334e-05
0.9999378255622628,6.217443753809905e-05
0.999969096335051,3.090366479224915e-05
0.9999766595292379,2.3340470728643985e-05
0.9999733285136114,2.6671486294079606e-05
0.9999597776749745,4.022232511220108e-05
0.999951290149893,4.870985020787295e-05
0.9999599070617706,4.009293823171907e-05
0.9999462318814102,5.376811877063875e-05
0.9999291400240774,7.08599760326502e-05
0.9998391692068325,0.0001608307930195003
0.9996630941771817,0.00033690582297524657
0.9997889099636441,0.00021109003655019623
0.999918265088942,8.173491087202479e-05
0.9999511923166805,4.8807683353207816e-05
0.9999636841717412,3.631582829883327e-05
0.9999515957220912,4.840427809447221e-05
0.999892292414764,0.00010770758539450603
0.9996886355326751,0.0003113644671052693
0.9995515048438439,0.0004484951560725731
0.999233154461688,0.0007668455384194672
0.9981580569291829,0.0018419430707063895
0.9952582927241014,0.004741707275675849
0.9857545496127983,0.014245450387337578
0.966789222124056,0.03321077787596132
0.9052312762296417,0.09476872377023032
0.6989532966076651,0.3010467033924244
5.610796076865832e-05,0.9999438920392575
0.00013389316302045282,0.9998661068371445
8.951877896497786e-11,0.9999999999104148
3.670731204870454e-08,0.9999999632927945
2.445213473391841e-06,0.999997554786466
0.0001356906818988782,0.9998643093181258
0.000295026128871829,0.9997049738712018
0.00023545333372876345,0.9997645466662992
0.0005300357935281251,0.9994699642064588
0.0004547577515835845,0.9995452422486033
1.6364536776071264e-06,0.9999983635461579
6.719107575979277e-05,0.9999328089243692
9.954700952731366e-08,0.9999999004530814
7.3499865422496685e-06,0.9999926500133363
0.0002009656780962254,0.9997990343218364
0.00022662175185778348,0.9997733782482152
3.6504915731465964e-11,0.9999999999636202
7.516252531506212e-05,0.9999248374746903
6.758077344622614e-06,0.9999932419228648
3.7268553879820495e-08,0.9999999627316363
2.5691053090272704e-06,0.9999974308944989
8.923897604212238e-05,0.9999107610240509
1.1723995085342652e-05,0.9999882760049019
3.018087617312269e-05,0.9999698191238845
0.00010784116257983858,0.9998921588375778
8.901835615094647e-11,0.9999999999108695
1.2832712319367089e-05,0.9999871672876304
2.282856737750695e-08,0.9999999771712285
1.6062565009190288e-17,1.0
0.00032444729908864866,0.9996755527009948
0.0003015659050767472,0.9996984340950295
2.9880397576485354e-08,0.9999999701194615
0.00032679892361269793,0.9996732010762218
0.0003196601684722732,0.9996803398316528
9.263769337942289e-05,0.999907362306798
2.4406862909949643e-09,0.999999997559371
1.0109030179713263e-06,0.9999989890971499
4.649563268096093e-09,0.9999999953506631
3.7093169550808393e-07,0.9999996290681117
3.31714434989511e-05,0.9999668285562932
0.00021278072119037067,0.9997872192789828
0.00018715400314407168,0.999812845996977
4.047808446712175e-06,0.9999959521915186
5.146781531927303e-05,0.9999485321848788
1.4571423759085044e-12,0.9999999999986358
2.792123599569961e-06,0.9999972078765367
0.0005711075140280449,0.9994288924860856
0.0008435496523848813,0.9991564503476956
0.0006727285688309336,0.9993272714311203
4.818952838382937e-09,0.9999999951810423
1.6484624390569173e-05,0.999983515375692
1.6171180402736487e-07,0.9999998382882171
5.3664161079779574e-05,0.9999463358388008
9.730109182168735e-05,0.9999026989081833
7.760877961774331e-05,0.9999223912204053
3.980923999818474e-06,0.9999960190759452
8.920166018985607e-05,0.9999107983400173
0.00026879721533257684,0.9997312027845011
0.0003222087159301976,0.9996777912838871
5.1190829127879624e-05,0.9999488091709143
0.000177489369802723,0.9998225106303098
0.0003681389544600591,0.9996318610457424
0.00030826929896611056,0.9996917307012267
3.7809800209359183e-07,0.9999996219022056
7.4052402378305234e-06,0.9999925947596671
3.368634305131791e-05,0.9999663136571691
0.0001046295005412255,0.9998953704996706
8.381804899128633e-13,0.9999999999990905
1.241995854483178e-05,0.9999875800415825
6.883877730743677e-05,0.9999311612225846
5.180737810029575e-15,1.0
1.0896050330832831e-05,0.999989103949492
1.8421707753081172e-11,0.9999999999813554
1.1703663103826861e-06,0.9999988296337988
4.013299560735152e-07,0.9999995986700819
5.979502156899275e-16,1.0
9.372884192846948e-05,0.9999062711580876
1.7589745969162046e-05,0.9999824102538659
1.7606244462159676e-09,0.9999999982392183
1.3128883194619004e-06,0.9999986871116086
8.125266176126578e-06,0.9999918747337643
8.18929446286666e-11,0.9999999999181455
0.00011952943295444919,0.9998804705670811
3.979261577606477e-05,0.9999602073840244
1.0307998344006153e-05,0.9999896920016133
7.292244306057432e-07,0.9999992707755995
2.7970201721504133e-05,0.9999720297983911
3.500836661930442e-07,0.9999996499164512
1.564835129813759e-06,0.9999984351646583
7.714341034330859e-07,0.999999228565982
0.0004638901251049409,0.9995361098747514
0.0005321378337301469,0.9994678621664873
0.0004965879845164393,0.9995034120156346
0.0009070027847323321,0.9990929972154847
0.0008598432267582317,0.9991401567734206
0.000691615461396424,0.9993083845384526
7.859618476657647e-15,1.0
9.177966034573118e-05,0.9999082203395617
1.426208625750598e-08,0.999999985737759
6.238100181314436e-06,0.9999937618998894
3.2218562537809055e-05,0.9999677814372976
0.00017945309977090475,0.9998205469002032
0.0005030194558306022,0.9994969805439675
0.0004383718123449982,0.9995616281875075
0.0003927294945624728,0.9996072705053805
1.4108844600906189e-09,0.999999998588919
6.509171511750565e-11,0.9999999999349711
5.4728938335710976e-11,0.9999999999454303
5.600053353239096e-05,0.9999439994663876
1.2404005184508479e-09,0.9999999987594492
1.5175621005427082e-07,0.9999998482439993
0.00013321729733674196,0.9998667827028835
0.00024130618614263526,0.9997586938140589
8.602594392772593e-05,0.9999139740559084
7.096042199798405e-11,0.9999999999290594
1.0464585534449257e-07,0.9999998953539998
0.05066658632177949,0.9493334136781234
0.6878218381792561,0.31217816182066555
0.8820858934364322,0.1179141065637927
0.963553712144503,0.0364462878557106
0.9888994822496314,0.01110051775016238
0.9963834251545165,0.0036165748452927533
0.9986849718175349,0.0013150281826816348
0.9995647138732031,0.0004352861267131933
0.9998426495212037,0.00015735047876549657
0.9999194684756161,8.053152449356772e-05
0.9999600201901967,3.997980995165832e-05
0.9999658247225868,3.417527722593178e-05
0.9999561726190436,4.382738115318885e-05
0.9999741977844757,2.5802215627374898e-05
0.999977550585816,2.244941408479902e-05
0.9999729196685326,2.7080331645283926e-05
0.9999507634431966,4.9236556718661684e-05
0.9999605339588059,3.9466041336407e-05
0.9999634523504425,3.654764951721131e-05
0.9999702991399061,2.970086026165853e-05
0.9999738867771932,2.6113222725552108e-05
0.9999743719350449,2.5628064759681632e-05
0.9999780643825312,2.193561759412809e-05
0.9999728112469733,2.7188753168478852e-05
0.9999658924526185,3.410754737734933e-05
0.9999750377820104,2.4962218199202036e-05
0.9999752144801575,2.478551976312346e-05
0.9999668150484713,3.31849514348298e-05
0.9999511721478012,4.88278521316596e-05
0.9999653505001747,3.4649499883429836e-05
0.9999613785094403,3.862149037405976e-05
0.9999394773738735,6.052262601414323e-05
0.9999560224021251,4.397759778328306e-05
0.9999716816304263,2.831836978571388e-05
0.9999778721855241,2.2127814560868782e-05
0.9999816412157949,1.835878413104377e-05
