date,open,high,low,close,volume,simple_ret,log_ret
2019-11-05,54.01,55.0,53.65,54.2,6073216,0.0005538120731032325,0.0005536587757930645
2019-11-06,54.16,54.74,53.81,54.28,3864084,0.0014760147601475815,0.0014749265210678467
2019-11-07,54.94,55.94,54.42,55.8,6686416,0.028002947678702927,0.02761803442059677
2019-11-08,55.5,55.99,55.02,55.99,4830952,0.003405017921147113,0.003399233973536824
2019-11-11,55.55,56.25,55.22,55.81,3199377,-0.0032148597963922443,-0.003220038560459747
2019-11-12,56.0,56.11,54.53,55.16,2742339,-0.011646658304963364,-0.011715011875241238
2019-11-13,54.19,54.48,53.46,53.66,3451005,-0.027193618564176902,-0.027570207927622943
2019-11-14,53.3,54.14,53.15,53.95,2597581,0.005404398061871207,0.005389846706665752
2019-11-15,54.27,55.29,54.14,54.86,3869678,0.016867469879517927,0.016726793805313365
2019-11-18,54.75,54.91,54.12,54.32,3445289,-0.009843237331388921,-0.009892002259016416
2019-11-19,54.81,54.81,52.79,53.39,5230197,-0.017120765832105977,-0.01726902073834577
2019-11-20,53.14,53.45,52.1,52.67,5396391,-0.013485671474058769,-0.013577429016796842
2019-11-21,52.71,53.92,52.35,53.88,4621467,0.02297322954243408,0.02271331804686532
2019-11-22,53.98,54.66,53.6,54.2,3119237,0.005939123979213035,0.005921556903437259
2019-11-25,54.82,55.23,54.36,55.2,5100027,0.01845018450184499,0.018282044837449073
2019-11-26,55.25,55.75,54.82,55.37,4680408,0.003079710144927361,0.00307497755182601
2019-11-27,54.68,54.9,53.9,54.28,3925984,-0.019685750406357116,-0.0198820958682073
2019-11-29,54.01,54.28,53.12,53.37,1887577,-0.016764922623434098,-0.01690704462081498
2019-12-02,53.0,53.75,52.89,53.16,3363901,-0.00393479482855541,-0.003942556500808929
2019-12-03,51.96,52.01,51.05,51.82,3989296,-0.025206922498118844,-0.025530058711080623
2019-12-04,53.49,53.49,52.21,52.28,3791364,0.008876881512929424,0.008837713622057338
2019-12-05,52.53,52.65,51.68,52.0,2692643,-0.005355776587605221,-0.005370170174593862
2019-12-06,52.59,53.75,52.59,53.22,2852856,0.023461538461538423,0.02319054696811573
2019-12-09,53.96,53.98,52.99,53.27,2377246,0.0009394964299136443,0.0009390553793647282
2019-12-10,53.36,53.39,52.69,53.13,2609674,-0.0026281208935611255,-0.002631580466055932
2019-12-11,53.5,54.07,53.05,53.1,3196455,-0.0005646527385657629,-0.0005648122149586948
2019-12-12,53.25,54.58,52.82,54.45,2882315,0.025423728813559254,0.02510592113107626
2019-12-13,54.64,54.82,53.25,53.28,3198575,-0.02148760330578514,-0.021721823146835798
2019-12-16,53.61,54.54,53.51,54.17,4039972,0.016704204204204265,0.016566223437673864
2019-12-17,54.1,54.74,53.93,54.66,2665310,0.00904559719401865,0.009004930830114277
2019-12-18,54.36,54.69,53.54,54.25,3659050,-0.007500914745700582,-0.007529188079352907
2019-12-19,54.43,54.87,54.06,54.52,3355670,0.004976958525345632,0.004964614407762942
2019-12-20,55.05,55.25,54.02,54.61,10475184,0.0016507703595010081,0.0016494093357303716
2019-12-23,54.49,55.05,54.22,54.93,2678479,0.0058597326496978575,0.005842631190466706
2019-12-24,55.0,55.25,54.65,54.9,926169,-0.0005461496450027692,-0.0005462988390441257
2019-12-26,54.98,55.23,54.52,55.22,1909555,0.005828779599271305,0.005811857986523328
2019-12-27,55.29,55.55,54.72,54.83,1688526,-0.0070626584570807616,-0.007087717086051271
2019-12-30,54.86,55.05,54.24,54.34,1943330,-0.00893671347802294,-0.008976885417755372
2019-12-31,54.02,54.78,53.93,54.73,2145716,0.0071770334928229484,0.0071514011576250865
2020-01-02,55.23,55.54,53.64,53.75,5145239,-0.017906084414397894,-0.018068338148054544
2020-01-03,53.11,53.6,52.41,52.42,5004295,-0.02474418604651163,-0.0250554691125119
2020-01-06,52.32,52.88,52.0,52.21,4292996,-0.004006104540251854,-0.004014150472799327
2020-01-07,52.29,53.065,51.99,52.19,5122795,-0.00038306837770551994,-0.0003831417671392315
2020-01-08,52.41,53.17,51.92,52.73,3629739,0.010346809733665419,0.010293647887056515
2020-01-09,52.75,53.07,51.81,52.19,2667816,-0.010240849611226954,-0.010293647887056497
2020-01-10,52.86,52.87,51.4,51.5,3277304,-0.013220923548572516,-0.013309097985631397
2020-01-13,51.5,52.4,51.47,52.35,2665522,0.01650485436893212,0.01637012964685548
2020-01-14,52.19,52.97,51.95,52.24,3689824,-0.002101241642788909,-0.002103452348370228
2020-01-15,52.19,52.65,51.7,52.27,2235412,0.0005742725880550914,0.0005741077566548132
2020-01-16,52.58,52.87,52.17,52.48,3765634,0.004017600918308606,0.004009551911002954
2020-01-17,52.53,53.36,52.425,53.34,3897498,0.016387195121951414,0.016254374118034803
2020-01-21,52.98,53.15,52.2,52.6,4154674,-0.013873265841769844,-0.013970399010204101
2020-01-22,52.73,52.8,50.682,50.87,5148811,-0.03288973384030425,-0.03344276090899059
2020-01-23,50.22,50.75,49.15,50.25,5797594,-0.012187930017692139,-0.012262811895488501
2020-01-24,49.88,50.27,48.04,48.49,5919307,-0.035024875621890494,-0.03565295582192417
2020-01-27,47.31,47.58,46.64,47.18,4826744,-0.027015879562796496,-0.027387517137731982
2020-01-28,47.4,47.72,47.02,47.16,5812835,-0.0004239084357778866,-0.0004239983103588079
2020-01-29,48.98,49.95,48.6,49.67,6827952,0.053223070398642935,0.05185505345008898
2020-01-30,48.31,48.98,47.66,48.47,5644830,-0.024159452385746016,-0.024456079261974614
2020-01-31,47.7,47.865,45.92,46.07,7532245,-0.04951516401898082,-0.050783070909459015
2020-02-03,46.31,46.97,45.73,46.74,6364885,0.014543086607336608,0.014438350162886231
2020-02-04,47.65,48.38,47.44,48.05,5286125,0.028027385537013227,0.027641806305589565
2020-02-05,48.88,49.74,48.52,49.61,5402675,0.03246618106139443,0.03195029089665607
2020-02-06,49.61,49.66,48.56,49.2,5984683,-0.008264462809917328,-0.008298802814695066
2020-02-07,48.54,48.54,47.45,48.03,3802057,-0.02378048780487807,-0.024067807821529442
2020-02-10,47.8,48.72,47.8,48.19,2488290,0.0033312513012699885,0.0033257149755083143
2020-02-11,48.54,50.01,48.5,48.79,3705361,0.012450715916165311,0.012373843175504577
2020-02-12,49.69,50.37,48.99,49.38,2963591,0.012092641934822845,0.012020110089287758
2020-02-13,48.9,48.99,48.02,48.3,3302605,-0.021871202916160515,-0.02211392325850657
2020-02-14,48.51,48.94,48.38,48.63,3206989,0.006832298136645987,0.0068090637571674465
2020-02-18,48.19,48.52,47.229,47.74,3594317,-0.018301460004112702,-0.018471003505010405
2020-02-19,47.82,48.29,47.41,47.56,5644864,-0.003770423125261879,-0.003777549088102999
2020-02-20,47.52,48.81,47.44,48.76,4154247,0.025231286795626584,0.0249182327904897
2020-02-21,48.58,48.77,48.08,48.3,3972846,-0.009433962264150941,-0.00947874395454377
2020-02-24,46.61,47.04,45.8,46.24,5075299,-0.04265010351966869,-0.04358633629440493
2020-02-25,46.5,46.535,43.58,43.95,5528829,-0.049524221453287165,-0.05079260023293599
2020-02-26,44.45,44.88,43.02,43.05,6470381,-0.020477815699658786,-0.02069039325744628
2020-02-27,41.33,41.46,39.5,39.55,10007708,-0.08130081300813008,-0.08479653666007693
2020-02-28,38.12,40.49,38.05,40.41,10279951,0.02174462705436153,0.021511584876719392
2020-03-02,41.05,41.42,39.78,41.42,7705004,0.024993813412521826,0.02468657687705596
2020-03-03,41.35,42.744,39.74,40.56,6763698,-0.020762916465475567,-0.02098149668451033
2020-03-04,41.45,41.97,40.21,41.91,4967034,0.03328402366863892,0.03274210265405229
2020-03-05,40.03,40.63,39.66,40.1,5447351,-0.04318778334526352,-0.04414812762445649
2020-03-06,38.72,39.69,38.31,38.97,6927495,-0.028179551122194613,-0.028584214961905743
2020-03-09,34.75,34.94,30.43,30.53,15076868,-0.21657685399024884,-0.2440823126038313
2020-03-10,32.51,33.33,29.315,31.4,12973198,0.02849656075990814,0.028098086167421064
2020-03-11,30.19,30.33,27.85,27.99,12444065,-0.10859872611464971,-0.11496058938684557
2020-03-12,25.45,26.39,22.39,23.67,18159366,-0.15434083601286164,-0.16763888000146945
2020-03-13,27.93,28.01,22.58,25.69,17342507,0.08534009294465572,0.08189338759589967
2020-03-16,23.1,25.43,21.95,22.0,12198819,-0.14363565589723637,-0.15505935776347646
2020-03-17,25.67,27.6,22.74,26.6,19853725,0.20909090909090922,0.18986876242933765
2020-03-18,24.84,28.29,24.51,26.44,16940131,-0.006015037593984918,-0.006033200804167809
2020-03-19,26.28,31.35,25.93,28.12,13887558,0.0635400907715582,0.061603051958978576
2020-03-20,28.59,29.69,26.59,27.44,12647941,-0.024182076813655695,-0.02447926408477961
2020-03-23,27.14,28.43,26.01,26.58,11694658,-0.031341107871720175,-0.03184274957258527
2020-03-24,28.66,29.96,26.9,28.47,12316611,0.07110609480812635,0.06869184800484686
2020-03-25,29.18,32.425,28.6,30.38,10530088,0.067088162978574,0.06493359587768067
2020-03-26,30.28,31.3,28.95,29.68,14298415,-0.02304147465437789,-0.02331107886844711
2020-03-27,28.0,29.262,26.92,28.56,9100192,-0.037735849056603765,-0.03846628082779605
2020-03-30,28.31,29.39,27.81,28.65,6815125,0.0031512605042016695,0.0031463056893649226
2020-03-31,28.55,30.08,28.45,29.24,7599729,0.020593368237347365,0.020384191720829253
2020-04-01,27.84,28.27,26.94,27.04,10334236,-0.07523939808481528,-0.07822038370681436
2020-04-02,27.11,29.84,26.925,28.03,10678830,0.036612426035502965,0.03595811400193358
2020-04-03,27.78,28.57,27.42,27.97,8004024,-0.002140563681769625,-0.0021428579628286456
2020-04-06,29.53,30.98,29.5,30.54,8019449,0.09188416160171609,0.08790479257661798
2020-04-07,32.76,35.07,31.81,32.33,15026462,0.05861165684348402,0.056958291946855394
2020-04-08,32.97,34.94,32.36,34.79,7217244,0.0760903185895454,0.07333439742650903
2020-04-09,35.75,37.74,35.54,36.56,9891273,0.050876688703650474,0.0496247574220986
2020-04-13,36.47,36.9,34.57,35.23,7165515,-0.03637855579868721,-0.037056754232803114
2020-04-14,36.37,37.14,35.09,35.37,7342992,0.003973885892705198,0.003966010864243099
2020-04-15,33.85,33.85,31.87,32.23,7580189,-0.08877579869946284,-0.09296630739004279
2020-04-16,32.69,32.69,30.65,31.63,6881425,-0.018616196090598724,-0.018791658509788912
2020-04-17,33.04,34.06,32.6,33.42,6542022,0.05659184318684796,0.05504848584969021
2020-04-20,32.18,32.83,31.5,31.53,7131729,-0.0565529622980252,-0.05821504961027828
2020-04-21,30.4,31.16,29.62,30.88,7311050,-0.020615287028227125,-0.020830748400394068
2020-04-22,31.8,32.025,30.88,31.84,5331005,0.031088082901554515,0.03061463581960695
2020-04-23,32.1,33.33,32.01,32.56,7721249,0.022613065326633208,0.022361180158157325
2020-04-24,33.04,33.35,32.24,33.12,4978403,0.017199017199017064,0.017052788382719262
2020-04-27,33.31,34.745,32.81,34.44,4885171,0.03985507246376807,0.03908135004247106
2020-04-28,35.48,36.19,34.71,35.87,5865947,0.04152148664343791,0.0406826119846612
2020-04-29,37.0,38.09,36.9,37.47,6881614,0.0446055199330917,0.04363932126140477
2020-04-30,37.27,37.35,36.05,36.69,10956766,-0.02081665332265814,-0.021036374438405336
2020-05-01,34.73,35.09,33.54,33.93,8706999,-0.07522485690923952,-0.07820465957105184
2020-05-04,32.1,33.14,31.76,33.06,6246170,-0.02564102564102555,-0.025975486403260563
2020-05-05,33.63,34.55,33.23,33.37,5040504,0.009376890502117208,0.009333200370404367
2020-05-06,32.71,33.375,31.88,31.96,4593302,-0.04225352112676051,-0.043172171865208664
2020-05-07,32.53,33.8,32.51,32.85,5056234,0.02784730913642064,0.02746662403254571
2020-05-08,33.78,34.37,33.37,34.33,4324319,0.04505327245053259,0.04406786253898104
2020-05-11,34.2,34.24,33.08,33.9,4320208,-0.012525487911447697,-0.012604593083196095
2020-05-12,34.25,35.41,33.75,33.79,5666104,-0.003244837758112129,-0.0032501136602060324
2020-05-13,33.5,33.563,31.79,32.35,5861923,-0.04261615862681256,-0.0435508797792889
2020-05-14,31.19,33.55,30.9,33.51,6187030,0.035857805255023134,0.03522988080230941
2020-05-15,33.21,33.98,32.83,33.56,4829217,0.001492091912862037,0.0014909798497866004
2020-05-18,35.88,38.01,35.71,36.74,8544879,0.09475566150178794,0.09053119818797425
2020-05-19,36.63,36.68,35.58,35.64,4414561,-0.029940119760479056,-0.030397477184371045
2020-05-20,36.34,37.0,35.76,36.18,5654723,0.015151515151515138,0.015037877364540502
2020-05-21,36.0,36.76,35.66,35.82,3939199,-0.00995024875621886,-0.01000008333458331
2020-05-22,35.68,36.18,35.37,36.12,3040557,0.008375209380234505,0.00834033191621895
2020-05-26,38.36,38.95,37.92,38.79,6183485,0.07392026578073096,0.0713157529030912
2020-05-27,39.95,40.665,39.03,39.82,6889460,0.026553235369940698,0.026206817184174423
2020-05-28,39.57,39.69,38.35,38.71,5266794,-0.027875439477649366,-0.02827133404649344
2020-05-29,38.14,38.99,37.72,38.6,5254184,-0.0028416429863084014,-0.002845688118771513
